Artista,Palabra,Cantidad
Jesse_Joy,LOS,1
Jesse_Joy,GOLPES,1
Jesse_Joy,PIEL,1
Jesse_Joy,DEJAN,1
Jesse_Joy,MARCA,1
Jesse_Joy,DESPUéS,1
Jesse_Joy,VAN,4
Jesse_Joy,PERO,1
Jesse_Joy,ROMPISTE,1
Jesse_Joy,DOS,1
Jesse_Joy,ENCUENTRO,1
Jesse_Joy,REPARACIóN,1
Jesse_Joy,VE,1
Jesse_Joy,SER,2
Jesse_Joy,LIBRE,1
Jesse_Joy,FELIZ,1
Jesse_Joy,DA,1
Jesse_Joy,MISMO,1
Jesse_Joy,AQUí,1
Jesse_Joy,AMIGOS,1
Jesse_Joy,ALGUIEN,1
Jesse_Joy,CONOCí,1
Jesse_Joy,Sé,1
Jesse_Joy,EXTRAñO,1
Jesse_Joy,EL,1
Jesse_Joy,DOLOR,1
Jesse_Joy,DEJEMOS,1
Jesse_Joy,IR,1
Jesse_Joy,SABES,1
Jesse_Joy,CUáNTO,1
Jesse_joy,QUISIERA,3
Jesse_joy,DARTE,1
Jesse_joy,MUNDO,1
Jesse_joy,ENTERO,1
Jesse_joy,LUNA,1
Jesse_joy,CIELO,2
Jesse_joy,SOL,1
Jesse_joy,MAR,1
Jesse_joy,REGALARTE,2
Jesse_joy,ESTRELLAS,1
Jesse_joy,CAJA,1
Jesse_joy,CRISTAL,1
Jesse_joy,LLEVARTE,3
Jesse_joy,ESPACIO,6
Jesse_joy,SIDERAL,6
Jesse_joy,VOLAR,3
Jesse_joy,COMO,6
Jesse_joy,HACE,5
Jesse_joy,SUPERMAN,5
Jesse_joy,SER,1
Jesse_joy,SUPERHéROE,1
Jesse_joy,PROTEGERTE,1
Jesse_joy,CONTRA,1
Jesse_joy,VíA,1
Jesse_joy,LáCTEA,1
Jesse_joy,PLATO,1
Jesse_joy,CEREAL,1
Jesse_joy,TIENES,3
Jesse_joy,TAN,15
Jesse_joy,DEBILITADA,2
Jesse_joy,TODAS,3
Jesse_joy,MIS,6
Jesse_joy,FUERZAS,3
Jesse_joy,VAN,3
Jesse_joy,ESTáS,3
Jesse_joy,AQUí,3
Jesse_joy,PODERES,3
Jesse_joy,SON,3
Jesse_joy,NADA,3
Jesse_joy,SIENTO,4
Jesse_joy,NORMAL,4
Jesse_joy,FRáGIL,4
Jesse_joy,REAL,4
Jesse_joy,ELEVAS,3
Jesse_joy,TAL,2
Jesse_joy,HACERTE,1
Jesse_joy,GRAN,1
Jesse_joy,POEMA,1
Jesse_joy,CRUZAR,1
Jesse_joy,PAPEL,1
Jesse_joy,TOMAR,1
Jesse_joy,NUBES,1
Jesse_joy,CREMA,1
Jesse_joy,HORNEARTE,1
Jesse_joy,SúPER,1
Jesse_joy,PASTEL,1
Jesse_joy,ENAMORADA,1
Reik,LA,19
Reik,TARDE,1
Reik,SE,1
Reik,ALEJA,1
Reik,EL,5
Reik,CIELO,1
Reik,ESTá,2
Reik,GRIS,1
Reik,NOCHE,4
Reik,APARECE,1
Reik,SIN,7
Reik,TI,13
Reik,CALLADO,1
Reik,EN,13
Reik,PLAYA,1
Reik,TE,14
Reik,LLORO,1
Reik,SILENCIO,1
Reik,OTRA,12
Reik,VEZ,12
Reik,ME,27
Reik,AHOGA,1
Reik,ESTA,1
Reik,PENA,1
Reik,NO,18
Reik,PUEDO,1
Reik,VIVIR,1
Reik,LAS,4
Reik,OLAS,1
Reik,HABLAN,1
Reik,DE,20
Reik,SENTADO,1
Reik,ARENA,1
Reik,ESCRIBO,1
Reik,TU,34
Reik,NOMBRE,3
Reik,PORQUE,2
Reik,EXTRAñO,2
Reik,DESDE,2
Reik,AQUEL,2
Reik,NOVIEMBRE,10
Reik,CUANDO,4
Reik,SOñAMOS,2
Reik,JUNTOS,2
Reik,QUERERNOS,2
Reik,SIEMPRE,7
Reik,DUELE,2
Reik,ESTE,3
Reik,FRíO,2
Reik,HOJAS,2
Reik,CAEN,2
Reik,MORIR,2
Reik,POR,15
Reik,ES,10
Reik,SENTIR,3
Reik,QUE,26
Reik,LLUVIA,3
Reik,DICE,3
Reik,LLORANDO,3
Reik,TODO,5
Reik,ACABó,3
Reik,PEDIRLE,3
Reik,LUNA,3
Reik,BRILLE,3
Reik,MI,10
Reik,CORAZóN,3
Reik,QUISIERA,16
Reik,DECIRTE,2
Reik,QUIERO,13
Reik,VOLVER,1
Reik,VA,3
Reik,ESCRITO,1
Reik,PIEL,3
Reik,YA,5
Reik,MADRUGADA,1
Reik,SIGO,1
Reik,ESPERANDO,1
Reik,UH,7
Reik,HUH,2
Reik,DESPIERTO,1
Reik,MAñANA,1
Reik,PARA,10
Reik,VERTE,1
Reik,PASAR,1
Reik,TENERTE,1
Reik,MENTE,2
Reik,RESTO,1
Reik,DEL,1
Reik,DíA,3
Reik,QUé,8
Reik,VIDA,12
Reik,MíA,4
Reik,AúN,1
Reik,Sé,4
Reik,ERES,1
Reik,DUEñA,1
Reik,Mí,6
Reik,PASO,1
Reik,IMAGINANDO,1
Reik,RISA,1
Reik,HACER,3
Reik,SER,18
Reik,AIRE,2
Reik,ALREDEDOR,2
Reik,ACARICIA,2
Reik,SOLO,21
Reik,CONVERSAR,3
Reik,CONOCERTE,3
Reik,DAME,9
Reik,UN,3
Reik,POCO,3
Reik,TIEMPO,3
Reik,CONVENCERTE,3
Reik,YO,22
Reik,AMIGO,4
Reik,MUERO,6
Reik,SALIR,3
Reik,CONTIGO,3
Reik,UNA,6
Reik,SEñAL,3
Reik,MIRADA,3
Reik,SI,6
Reik,ESTáS,3
Reik,LADO,3
Reik,IMPORTA,3
Reik,NADA,3
Reik,ESTAR,3
Reik,ENTRE,3
Reik,TUS,10
Reik,BRAZOS,3
Reik,PROBAR,3
Reik,LABIOS,3
Reik,ROJOS,3
Reik,LLENOS,3
Reik,DIME,3
Reik,Sí,3
Reik,DESVELO,1
Reik,NOCHES,1
Reik,PENSAR,1
Reik,DUERMO,1
Reik,SUEñO,1
Reik,CON,3
Reik,TENER,1
Reik,CARICIAS,1
Reik,TENGO,2
Reik,AMOR,1
Reik,CONFORMO,1
Reik,MIRARTE,1
Reik,OTRO,1
Reik,SOY,1
Reik,MEJOR,1
Reik,PAñUELO,1
Reik,LáGRIMAS,1
Reik,AMORES,1
Reik,PERDIDOS,1
Reik,RECARGAS,1
Reik,HOMBRO,1
Reik,LLANTO,10
Reik,CESA,1
Reik,ACARICIO,1
Reik,DICES,1
Reik,TAN,1
Reik,CRUEL,1
Reik,SENTIMIENTOS,3
Reik,ABRAZO,1
Reik,CONSUELO,1
Reik,PIDES,1
Reik,MIL,1
Reik,CONSEJOS,1
Reik,PROTEGERTE,1
Reik,PRóXIMO,1
Reik,ENCUENTRO,1
Reik,SABES,2
Reik,CUIDO,1
Reik,LO,2
Reik,ESE,6
Reik,QUIEN,4
Reik,DESVELES,1
Reik,DESESPERAS,2
Reik,VIENE,2
Reik,Tú,5
Reik,DESPERTARAS,2
Reik,ILUSIONADA,2
Reik,VIVIERAS,2
Reik,ENAMORADA,2
Reik,OH,11
Reik,QUEDAS,1
Reik,VIENDO,1
Reik,PREGUNTAS,1
Reik,ALGO,1
Reik,PASANDO,1
Reik,SUPIERAS,1
Reik,ESTOY,1
Reik,MURIENDO,1
Reik,SIENTO,1
Reik,PERO,1
Reik,MIEDO,1
Reik,RECHACES,1
Reik,VIVAS,1
Reik,ESO,1
Reik,DESVELAS,1
Reik,MM,4
Reik,EH,6
Calibre_50,ME,13
Calibre_50,HAN,1
Calibre_50,PREGUNTADO,1
Calibre_50,QUE,23
Calibre_50,SI,6
Calibre_50,Tú,4
Calibre_50,ERES,3
Calibre_50,MI,16
Calibre_50,VERDADERO,1
Calibre_50,AMOR,6
Calibre_50,YO,9
Calibre_50,LES,1
Calibre_50,DIGO,1
Calibre_50,ES,16
Calibre_50,EL,5
Calibre_50,DE,9
Calibre_50,VIDA,5
Calibre_50,GRACIAS,1
Calibre_50,POR,6
Calibre_50,QUERERME,1
Calibre_50,COMO,6
Calibre_50,TE,15
Calibre_50,QUIERO,3
Calibre_50,NO,13
Calibre_50,VEO,1
Calibre_50,SIN,2
Calibre_50,TI,4
Calibre_50,EXAGERO,1
Calibre_50,LO,5
Calibre_50,MEJOR,4
Calibre_50,TODO,5
Calibre_50,PERFECTO,2
Calibre_50,PERO,11
Calibre_50,SE,3
Calibre_50,SOLUCIONA,2
Calibre_50,CON,6
Calibre_50,BESOS,4
Calibre_50,IGUAL,2
Calibre_50,HAGO,2
Calibre_50,ENOJAR,2
Calibre_50,HASTA,4
Calibre_50,VECES,3
Calibre_50,LLORAR,2
Calibre_50,MAS,2
Calibre_50,SABES,2
Calibre_50,AMO,2
Calibre_50,RECUERDES,2
Calibre_50,ESTO,2
Calibre_50,SIEMPRE,4
Calibre_50,VOY,10
Calibre_50,QUERER,4
Calibre_50,ASEGURARé,2
Calibre_50,ENAMORARTE,2
Calibre_50,CADA,3
Calibre_50,DíA,4
Calibre_50,AUN,1
Calibre_50,MIS,6
Calibre_50,DEFECTOS,2
Calibre_50,AúN,3
Calibre_50,LOCURAS,2
Calibre_50,TONTERíAS,2
Calibre_50,CUIDAR,2
Calibre_50,RESTO,2
Calibre_50,LA,13
Calibre_50,MUERTE,2
Calibre_50,UN,8
Calibre_50,NOS,2
Calibre_50,SEPARE,2
Calibre_50,SER,2
Calibre_50,TUYO,2
Calibre_50,MíA,2
Calibre_50,CALIBRE,3
Calibre_50,CHIQUITITA,3
Calibre_50,CIERTO,1
Calibre_50,QUé,3
Calibre_50,BONITA,7
Calibre_50,VE,1
Calibre_50,YA,1
Calibre_50,MIRó,1
Calibre_50,MIRé,1
Calibre_50,SONRIó,1
Calibre_50,LE,3
Calibre_50,GUSTé,1
Calibre_50,GUSTó,1
Calibre_50,ESTá,1
Calibre_50,PA,6
Calibre_50,Mí,5
Calibre_50,VIVA,1
Calibre_50,AQUí,3
Calibre_50,EN,3
Calibre_50,CORAZóN,3
Calibre_50,HACERLA,1
Calibre_50,FELIZ,1
Calibre_50,CUESTIóN,2
Calibre_50,QUIERA,2
Calibre_50,ENTREGO,2
Calibre_50,SABRé,2
Calibre_50,CUIDARLA,2
Calibre_50,QUERERLA,4
Calibre_50,MODO,2
Calibre_50,ANTIGüITA,10
Calibre_50,SERENATAS,2
Calibre_50,FLORES,2
Calibre_50,CARTITAS,2
Calibre_50,TENGO,2
Calibre_50,MUCHO,2
Calibre_50,TIRAR,2
Calibre_50,ARRIBA,2
Calibre_50,USTED,2
Calibre_50,OPCIóN,2
Calibre_50,PRIVILEGIO,2
Calibre_50,DA,2
Calibre_50,HONOR,2
Calibre_50,TENERLA,2
Calibre_50,PURO,1
Calibre_50,PUDIERA,1
Calibre_50,MENTIR,1
Calibre_50,DIRíA,1
Calibre_50,VA,1
Calibre_50,MARCHANDO,1
Calibre_50,MUY,1
Calibre_50,BIEN,2
Calibre_50,ASí,1
Calibre_50,ESTA,1
Calibre_50,CASA,1
Calibre_50,SOLO,1
Calibre_50,PENSAMIENTO,1
Calibre_50,HABLA,1
Calibre_50,TU,2
Calibre_50,VOZ,1
Calibre_50,ESTE,3
Calibre_50,MISMO,3
Calibre_50,VIENTO,1
Calibre_50,HOY,3
Calibre_50,VIENE,1
Calibre_50,HACIA,1
Calibre_50,VEZ,2
Calibre_50,DUELE,1
Calibre_50,PERDER,1
Calibre_50,MINUTO,1
Calibre_50,MáS,1
Calibre_50,PODER,1
Calibre_50,ENTENDER,1
Calibre_50,ESTáS,1
Calibre_50,ESTAS,1
Calibre_50,TARDES,1
Calibre_50,OSCURAS,1
Calibre_50,ASUSTAN,1
Calibre_50,HACE,1
Calibre_50,CAMINAR,1
Calibre_50,SENTIDO,1
Calibre_50,CONTRARIO,1
Calibre_50,EDéN,1
Calibre_50,CREO,1
Calibre_50,OíR,1
Calibre_50,NECESITAS,1
Calibre_50,ALGUNA,1
Calibre_50,OTRA,1
Calibre_50,SIENTO,1
Calibre_50,MIRAR,1
Calibre_50,HE,1
Calibre_50,HECHO,1
Calibre_50,UNOS,1
Calibre_50,CAMBIOS,1
Calibre_50,PENSANDO,1
Calibre_50,GUSTARáN,1
Calibre_50,IMPOSIBLE,1
Calibre_50,DEJARTE,1
Calibre_50,AMAR,1
Calibre_50,EXISTE,2
Calibre_50,FóRMULA,2
Calibre_50,PARA,2
Calibre_50,OLVIDARTE,2
Calibre_50,MúSICA,2
Calibre_50,CANCIóN,2
Calibre_50,Sé,2
Calibre_50,HAY,2
Calibre_50,SIENTA,2
Calibre_50,IMPLORA,2
Calibre_50,REGRESES,2
Banda_el_recodo,ASí,1
Banda_el_recodo,COMO,11
Banda_el_recodo,TE,25
Banda_el_recodo,QUISE,1
Banda_el_recodo,AHORA,1
Banda_el_recodo,MALDIGO,1
Banda_el_recodo,EL,20
Banda_el_recodo,AMOR,7
Banda_el_recodo,SE,2
Banda_el_recodo,HACE,1
Banda_el_recodo,ODIO,1
Banda_el_recodo,LO,8
Banda_el_recodo,COMPROBé,1
Banda_el_recodo,CONTIGO,6
Banda_el_recodo,DE,29
Banda_el_recodo,VERAS,1
Banda_el_recodo,AGRADEZCO,1
Banda_el_recodo,QUE,44
Banda_el_recodo,YA,2
Banda_el_recodo,NO,14
Banda_el_recodo,ESTéS,1
Banda_el_recodo,CONMIGO,2
Banda_el_recodo,Tú,14
Banda_el_recodo,VALES,1
Banda_el_recodo,MI,21
Banda_el_recodo,LLANTO,1
Banda_el_recodo,HABERTE,1
Banda_el_recodo,AMADO,1
Banda_el_recodo,TANTO,2
Banda_el_recodo,ESTOY,4
Banda_el_recodo,ARREPENTIDO,1
Banda_el_recodo,HOY,3
Banda_el_recodo,NIEGAS,2
Banda_el_recodo,MIS,5
Banda_el_recodo,BESOS,3
Banda_el_recodo,HACíAN,1
Banda_el_recodo,SENTIR,1
Banda_el_recodo,BONITO,1
Banda_el_recodo,ESTáS,1
Banda_el_recodo,SIN,4
Banda_el_recodo,MIRARME,1
Banda_el_recodo,DUELE,1
Banda_el_recodo,NI,2
Banda_el_recodo,UN,9
Banda_el_recodo,POQUITO,1
Banda_el_recodo,POR,7
Banda_el_recodo,NADA,2
Banda_el_recodo,DEL,2
Banda_el_recodo,MUNDO,3
Banda_el_recodo,REGRESARíAS,1
Banda_el_recodo,ME,20
Banda_el_recodo,QUIERES,3
Banda_el_recodo,YO,4
Banda_el_recodo,AUNQUE,1
Banda_el_recodo,CREAS,1
Banda_el_recodo,NECESITO,1
Banda_el_recodo,MALDITA,2
Banda_el_recodo,SEA,4
Banda_el_recodo,SUERTE,2
Banda_el_recodo,QUé,2
Banda_el_recodo,CONOCí,2
Banda_el_recodo,MALDITOS,2
Banda_el_recodo,SEAN,2
Banda_el_recodo,LOS,2
Banda_el_recodo,DISTE,2
Banda_el_recodo,Mí,5
Banda_el_recodo,MALDITAS,2
Banda_el_recodo,LAS,9
Banda_el_recodo,CARICIAS,2
Banda_el_recodo,CON,5
Banda_el_recodo,ENVICIASTE,2
Banda_el_recodo,VIVIR,2
Banda_el_recodo,TI,5
Banda_el_recodo,MALDITO,2
Banda_el_recodo,MOMENTO,2
Banda_el_recodo,AQUEL,2
Banda_el_recodo,ENCONTRé,2
Banda_el_recodo,PORQUE,11
Banda_el_recodo,IDIOTA,2
Banda_el_recodo,ENAMORé,2
Banda_el_recodo,BENDITO,2
Banda_el_recodo,TU,8
Banda_el_recodo,ABANDONO,2
Banda_el_recodo,AL,2
Banda_el_recodo,FINAL,2
Banda_el_recodo,TODO,11
Banda_el_recodo,VAS,3
Banda_el_recodo,LLORAR,3
Banda_el_recodo,JURO,1
Banda_el_recodo,PERO,2
Banda_el_recodo,LáGRIMAS,1
Banda_el_recodo,SANGRE,1
Banda_el_recodo,INGRATA,1
Banda_el_recodo,IUH,1
Banda_el_recodo,ERES,19
Banda_el_recodo,ANHELO,1
Banda_el_recodo,REGALO,1
Banda_el_recodo,CAYó,1
Banda_el_recodo,CIELO,1
Banda_el_recodo,QUIERO,4
Banda_el_recodo,ESTAR,2
Banda_el_recodo,SIEMPRE,4
Banda_el_recodo,LADO,1
Banda_el_recodo,HASTA,1
Banda_el_recodo,TUS,1
Banda_el_recodo,DEFECTOS,1
Banda_el_recodo,HAN,1
Banda_el_recodo,ENAMORADO,1
Banda_el_recodo,PUEDO,2
Banda_el_recodo,COMPARARTE,2
Banda_el_recodo,HE,2
Banda_el_recodo,CONOCIDO,2
Banda_el_recodo,NADIE,2
Banda_el_recodo,IGUALE,2
Banda_el_recodo,LA,15
Banda_el_recodo,MEJOR,4
Banda_el_recodo,TODAS,4
Banda_el_recodo,PARA,7
Banda_el_recodo,DESCRIBIRTE,2
Banda_el_recodo,PALABRAS,5
Banda_el_recodo,SOBRAN,2
Banda_el_recodo,PROTAGONISTA,3
Banda_el_recodo,NUEVA,3
Banda_el_recodo,HISTORIA,3
Banda_el_recodo,ES,7
Banda_el_recodo,BUEN,1
Banda_el_recodo,AMANTE,3
Banda_el_recodo,SI,3
Banda_el_recodo,ESTAMOS,3
Banda_el_recodo,SOLAS,3
Banda_el_recodo,EN,12
Banda_el_recodo,DíAS,3
Banda_el_recodo,FELICES,3
Banda_el_recodo,ESTá,3
Banda_el_recodo,PRESENTE,3
Banda_el_recodo,GASTA,3
Banda_el_recodo,SU,3
Banda_el_recodo,TIEMPO,3
Banda_el_recodo,SOLO,7
Banda_el_recodo,COMPLACERME,3
Banda_el_recodo,ALGO,3
Banda_el_recodo,MáS,3
Banda_el_recodo,VIDA,4
Banda_el_recodo,MOTIVO,3
Banda_el_recodo,ALEGRíAS,3
Banda_el_recodo,CUANDO,4
Banda_el_recodo,CORREN,3
Banda_el_recodo,HORAS,3
Banda_el_recodo,TIENES,3
Banda_el_recodo,ENAMORA,3
Banda_el_recodo,POCAS,3
Banda_el_recodo,BUENA,2
Banda_el_recodo,ANTES,1
Banda_el_recodo,CONOCERTE,1
Banda_el_recodo,TRISTE,1
Banda_el_recodo,ILUSIóN,3
Banda_el_recodo,ERAN,1
Banda_el_recodo,NOCHES,1
Banda_el_recodo,FRíAS,1
Banda_el_recodo,GRAN,3
Banda_el_recodo,VACíO,1
Banda_el_recodo,LLENABA,1
Banda_el_recodo,CORAZóN,5
Banda_el_recodo,LLEGASTE,11
Banda_el_recodo,ARRANCASTE,1
Banda_el_recodo,DOLOR,1
Banda_el_recodo,MOTIVASTE,1
Banda_el_recodo,AMARTE,1
Banda_el_recodo,CARIñO,1
Banda_el_recodo,TERNURA,1
Banda_el_recodo,CAMBIó,1
Banda_el_recodo,PRIMAVERA,2
Banda_el_recodo,FRíO,2
Banda_el_recodo,INVIERNO,2
Banda_el_recodo,ENTRANDO,2
Banda_el_recodo,ALMA,2
Banda_el_recodo,DULCE,4
Banda_el_recodo,NOTA,2
Banda_el_recodo,UNA,4
Banda_el_recodo,TIERNA,2
Banda_el_recodo,CANCIóN,2
Banda_el_recodo,TRAYENDO,2
Banda_el_recodo,SUEñO,2
Banda_el_recodo,LLENO,2
Banda_el_recodo,DESDE,3
Banda_el_recodo,ENAMORASTE,2
Banda_el_recodo,PURO,2
Banda_el_recodo,CONFESARTE,2
Banda_el_recodo,TUYO,4
Banda_el_recodo,JA,1
Banda_el_recodo,DORMIR,1
Banda_el_recodo,ACUERDO,1
Banda_el_recodo,UHH,1
Banda_el_recodo,PRESUMO,9
Banda_el_recodo,VERDADERO,1
Banda_el_recodo,NUNCA,1
Banda_el_recodo,ESCONDE,1
Banda_el_recodo,ORGULLO,1
Banda_el_recodo,SER,1
Banda_el_recodo,HOMBRE,1
Banda_el_recodo,TESORO,1
Banda_el_recodo,JUNTO,1
Banda_el_recodo,CUALQUIER,1
Banda_el_recodo,MODO,1
Banda_el_recodo,TODA,2
Banda_el_recodo,REINA,2
Banda_el_recodo,FASCINA,2
Banda_el_recodo,SABER,2
Banda_el_recodo,DESEAS,2
Banda_el_recodo,LOCO,2
Banda_el_recodo,MENCIONO,2
Banda_el_recodo,DíA,2
Banda_el_recodo,SEPA,2
Banda_el_recodo,MíA,2
Banda_el_recodo,VERDAD,1
Banda_el_recodo,PARECES,1
Banda_el_recodo,MUñEQUITA,1
Banda_el_recodo,ANDES,2
Banda_el_recodo,QUITA,1
Banda_el_recodo,SIENTO,1
Banda_el_recodo,PODEROSO,1
Banda_el_recodo,NINGúN,1
Banda_el_recodo,OTRO,1
Banda_el_recodo,HUMANO,1
Banda_el_recodo,CADA,1
Banda_el_recodo,VEZ,1
Banda_el_recodo,TOMO,1
Banda_el_recodo,MANO,1
Banda_Tierra_Sagrada,ME,19
Banda_Tierra_Sagrada,GUSTA,3
Banda_Tierra_Sagrada,TOMARTE,1
Banda_Tierra_Sagrada,LA,23
Banda_Tierra_Sagrada,MANO,1
Banda_Tierra_Sagrada,ENTRANDO,1
Banda_Tierra_Sagrada,AL,3
Banda_Tierra_Sagrada,CINE,1
Banda_Tierra_Sagrada,PRESUMIR,1
Banda_Tierra_Sagrada,TU,13
Banda_Tierra_Sagrada,BELLEZA,1
Banda_Tierra_Sagrada,CON,22
Banda_Tierra_Sagrada,LO,7
Banda_Tierra_Sagrada,NATURAL,1
Banda_Tierra_Sagrada,DE,21
Banda_Tierra_Sagrada,SER,9
Banda_Tierra_Sagrada,TAN,1
Banda_Tierra_Sagrada,POCA,1
Banda_Tierra_Sagrada,PINTURA,1
Banda_Tierra_Sagrada,LUCES,1
Banda_Tierra_Sagrada,HERMOSURA,1
Banda_Tierra_Sagrada,ELLA,1
Banda_Tierra_Sagrada,PIEL,1
Banda_Tierra_Sagrada,OTRA,5
Banda_Tierra_Sagrada,ENCANTA,5
Banda_Tierra_Sagrada,QUE,24
Banda_Tierra_Sagrada,PIDA,1
Banda_Tierra_Sagrada,BANDA,4
Banda_Tierra_Sagrada,BESOS,1
Banda_Tierra_Sagrada,SABOR,1
Banda_Tierra_Sagrada,BUCHANAN,3
Banda_Tierra_Sagrada,TRANQUILICE,1
Banda_Tierra_Sagrada,SU,12
Banda_Tierra_Sagrada,FALDA,1
Banda_Tierra_Sagrada,CORTITA,1
Banda_Tierra_Sagrada,ESCOTE,1
Banda_Tierra_Sagrada,INCITA,1
Banda_Tierra_Sagrada,BESAR,1
Banda_Tierra_Sagrada,BOQUITA,1
Banda_Tierra_Sagrada,MIS,5
Banda_Tierra_Sagrada,MANOS,3
Banda_Tierra_Sagrada,PERDER,3
Banda_Tierra_Sagrada,DENTRO,1
Banda_Tierra_Sagrada,SOSTéN,1
Banda_Tierra_Sagrada,NO,21
Banda_Tierra_Sagrada,NIEGO,2
Banda_Tierra_Sagrada,PINTAR,2
Banda_Tierra_Sagrada,SONRISAS,2
Banda_Tierra_Sagrada,EN,20
Banda_Tierra_Sagrada,ROSTRO,2
Banda_Tierra_Sagrada,SON,2
Banda_Tierra_Sagrada,HERMOSAS,2
Banda_Tierra_Sagrada,LAS,6
Banda_Tierra_Sagrada,TARDES,2
Banda_Tierra_Sagrada,SUSHI,2
Banda_Tierra_Sagrada,TOMAR,2
Banda_Tierra_Sagrada,CAFé,2
Banda_Tierra_Sagrada,NI,2
Banda_Tierra_Sagrada,YO,11
Banda_Tierra_Sagrada,EXPLICO,2
Banda_Tierra_Sagrada,CURSILERíA,2
Banda_Tierra_Sagrada,SE,2
Banda_Tierra_Sagrada,DA,2
Banda_Tierra_Sagrada,TAMBIéN,2
Banda_Tierra_Sagrada,PERO,11
Banda_Tierra_Sagrada,PARRANDAS,2
Banda_Tierra_Sagrada,PUES,5
Banda_Tierra_Sagrada,SIGUE,2
Banda_Tierra_Sagrada,EL,13
Banda_Tierra_Sagrada,ROLLO,2
Banda_Tierra_Sagrada,CAMARADAS,4
Banda_Tierra_Sagrada,BAILANDO,2
Banda_Tierra_Sagrada,PISTEANDO,2
Banda_Tierra_Sagrada,MADRUGADA,2
Banda_Tierra_Sagrada,YA,4
Banda_Tierra_Sagrada,AMANECIENDO,2
Banda_Tierra_Sagrada,VAMOS,2
Banda_Tierra_Sagrada,CAMA,3
Banda_Tierra_Sagrada,SUS,5
Banda_Tierra_Sagrada,UñAS,2
Banda_Tierra_Sagrada,LARGAS,2
Banda_Tierra_Sagrada,ARUñA,2
Banda_Tierra_Sagrada,MI,8
Banda_Tierra_Sagrada,ESPALDA,2
Banda_Tierra_Sagrada,ES,7
Banda_Tierra_Sagrada,UN,13
Banda_Tierra_Sagrada,DILEMA,2
Banda_Tierra_Sagrada,PROBLEMA,2
Banda_Tierra_Sagrada,Sé,2
Banda_Tierra_Sagrada,SOSTENGO,2
Banda_Tierra_Sagrada,ESTá,2
Banda_Tierra_Sagrada,ENAMORADO,2
Banda_Tierra_Sagrada,POCO,2
Banda_Tierra_Sagrada,CURSI,2
Banda_Tierra_Sagrada,ACELERADO,2
Banda_Tierra_Sagrada,áNGEL,4
Banda_Tierra_Sagrada,DíA,5
Banda_Tierra_Sagrada,DEMONIO,2
Banda_Tierra_Sagrada,NOCHE,4
Banda_Tierra_Sagrada,SI,7
Banda_Tierra_Sagrada,HAY,4
Banda_Tierra_Sagrada,DECIDIR,2
Banda_Tierra_Sagrada,MIREN,2
Banda_Tierra_Sagrada,PLEBES,2
Banda_Tierra_Sagrada,QUIERO,8
Banda_Tierra_Sagrada,SIN,2
Banda_Tierra_Sagrada,VERGüENZA,2
Banda_Tierra_Sagrada,DECIR,4
Banda_Tierra_Sagrada,LEGAL,2
Banda_Tierra_Sagrada,UNA,3
Banda_Tierra_Sagrada,HOLA,1
Banda_Tierra_Sagrada,QUé,1
Banda_Tierra_Sagrada,TAL,1
Banda_Tierra_Sagrada,RECIBE,1
Banda_Tierra_Sagrada,SERENATA,1
Banda_Tierra_Sagrada,CANTO,1
Banda_Tierra_Sagrada,AQUí,1
Banda_Tierra_Sagrada,VENTANA,1
Banda_Tierra_Sagrada,CANCIONES,2
Banda_Tierra_Sagrada,AMOR,3
Banda_Tierra_Sagrada,ASí,7
Banda_Tierra_Sagrada,TE,15
Banda_Tierra_Sagrada,COMO,4
Banda_Tierra_Sagrada,ESE,3
Banda_Tierra_Sagrada,CUIDA,2
Banda_Tierra_Sagrada,CIELO,2
Banda_Tierra_Sagrada,ESPADA,3
Banda_Tierra_Sagrada,CORAZóN,3
Banda_Tierra_Sagrada,DETALLES,2
Banda_Tierra_Sagrada,PALABRAS,2
Banda_Tierra_Sagrada,BONITAS,2
Banda_Tierra_Sagrada,MUCHO,2
Banda_Tierra_Sagrada,VALOR,2
Banda_Tierra_Sagrada,SERé,2
Banda_Tierra_Sagrada,PROTECTOR,2
Banda_Tierra_Sagrada,SOY,9
Banda_Tierra_Sagrada,TENTACIóN,1
Banda_Tierra_Sagrada,SONSACA,1
Banda_Tierra_Sagrada,CUERPO,1
Banda_Tierra_Sagrada,MENTE,1
Banda_Tierra_Sagrada,QUIERE,1
Banda_Tierra_Sagrada,BESARTE,1
Banda_Tierra_Sagrada,REPENTE,1
Banda_Tierra_Sagrada,MORDERTE,1
Banda_Tierra_Sagrada,LOS,1
Banda_Tierra_Sagrada,LABIOS,1
Banda_Tierra_Sagrada,QUITARTE,1
Banda_Tierra_Sagrada,ROPA,1
Banda_Tierra_Sagrada,UNOS,1
Banda_Tierra_Sagrada,MINUTOS,1
Banda_Tierra_Sagrada,ESTAR,1
Banda_Tierra_Sagrada,HACIENDO,3
Banda_Tierra_Sagrada,HAGAS,2
Banda_Tierra_Sagrada,CASO,2
Banda_Tierra_Sagrada,DEL,2
Banda_Tierra_Sagrada,MAL,3
Banda_Tierra_Sagrada,AMAR,2
Banda_Tierra_Sagrada,PASEAR,2
Banda_Tierra_Sagrada,TROCA,2
Banda_Tierra_Sagrada,BLINDADA,2
Banda_Tierra_Sagrada,MALECóN,2
Banda_Tierra_Sagrada,CARAVANA,2
